Cust ID,Trans ID,Timestamp,Merchant Segment,Device,Funding Instrument,Price,ZipCode,Account_age_months,Sum_12_mnth_credit_txn,Sum_12_mnth_debit_txn,Pcnt_debit_cards_in_wallet,Num_premium_cards,Eng_segment
18063,8DEFE112,2021-04-26 22:09:39,Travel, Mobile ,PayPal_Credit_Card,4905,57285,54,36226,2395,11,3,Medium
18064,5F107063,2021-04-11 19:37:15,Travel, Web ,PayPal_Credit_Card,4634,57442,48,23145,2410,11,5,Medium
18065,209579CC,2021-03-22 17:25:41,Fashion, Mobile ,PayPal_Pay_Later,166,15520,7,1653,26392,90,1,Low
18066,F39D7A2F,2021-05-31 05:19:00,Fashion, Web ,Wallet,240,56127,9,3637,11664,63,0,About_to_churn
18067,80E03658,2021-05-31 08:39:50,Website-services, Web ,Debit_Card,668,30380,19,1652,22946,78,3,High
18068,D4C460B9,2021-04-01 11:54:07,Travel, Web ,PayPal_Credit_Card,4309,69626,42,17234,1761,12,6,High
18069,A8716760,2021-04-17 04:32:00,Electronics, Web ,Debit_Card,828,63987,16,2259,19538,76,2,Low
18070,C461D27C,2021-03-08 12:13:18,Fashion, Web ,PayPal_Pay_Later,150,52622,9,1606,26166,99,2,Low
18071,6EC13051,2021-06-08 01:34:18,Travel, Web ,Debit_Card,1813,38680,3,1619,13721,52,1,Medium
18072,45D6D921,2021-04-23 10:15:03,Others, POS ,PayPal_Cobrand_Card,2764,61040,31,4646,2714,14,5,Medium
18073,00BE5B7C,2021-04-02 10:43:51,Electronics, Web ,Netbanking,625,12718,6,4230,17980,40,2,Medium
18074,9A60EA15,2021-05-04 17:54:15,Pantry, Mobile ,PayPal_Pay_Later,196,36995,18,543,15390,93,1,Medium
18075,95BA9551,2021-04-24 14:09:21,Travel, Web ,Debit_Card,1906,20188,7,1035,22342,85,2,Medium
18076,C06CE853,2021-06-08 05:14:10,Fashion, Web ,PayPal_Pay_Later,228,62880,5,1037,29629,92,2,About_to_churn
18077,279615A9,2021-05-20 17:23:14,Travel, Web ,Debit_Card,1615,62880,17,1682,13569,69,3,Medium
18078,3436C9E8,2021-04-05 16:42:48,Travel, Mobile ,PayPal_Credit_Card,4247,89818,44,39579,1703,18,3,High
18079,BD11D93F,2021-04-15 06:33:27,Travel, Mobile ,PayPal_Pay_Later,830,32150,13,1372,16452,80,1,Medium
18080,B4D8FC48,2021-03-08 10:19:49,Travel, Web ,Netbanking,1408,47892,15,4296,16631,53,2,Low
18081,AE632019,2021-03-18 03:08:55,Travel, Web ,Debit_Card,904,87730,17,2107,12932,85,1,About_to_churn
18082,7AECE517,2021-04-05 23:56:43,Website-services, Mobile ,Netbanking,729,23693,15,4462,11652,53,1,Medium
18083,BADED1DC,2021-04-20 19:41:34,Fashion, Mobile ,PayPal_Pay_Later,193,83520,2,341,13841,79,1,Medium
18084,BA808631,2021-04-06 22:36:12,Others, Web ,PayPal_Credit_Card,3341,69231,42,30167,3979,14,4,Medium
18085,D10ABC8C,2021-05-11 14:47:01,Fashion, Mobile ,PayPal_Pay_Later,90,33334,14,704,23884,100,2,Medium
18086,940D1732,2021-04-26 00:06:42,Pantry, Mobile ,PayPal_Pay_Later,253,61615,16,326,17145,100,2,Low
18087,9FF7EC9B,2021-05-15 16:20:24,Travel, Mobile ,PayPal_Credit_Card,4055,10012,38,20461,3714,14,4,Medium
18088,89B5282E,2021-03-02 20:07:59,Website-services, Web ,Netbanking,478,30019,2,5763,16222,46,3,Medium
18089,9C1FCEB6,2021-04-20 07:54:44,Travel, Mobile ,PayPal_Credit_Card,4766,80496,55,8848,3753,13,3,Medium
18090,33604EDA,2021-05-25 17:12:32,Travel, Mobile ,PayPal_Cobrand_Card,2628,13881,26,23980,2486,15,6,Medium
18091,BE6D7602,2021-04-20 22:53:16,Electronics, Mobile ,PayPal_Pay_Later,226,61735,11,1209,23697,98,2,About_to_churn
18092,007F7538,2021-03-21 08:32:02,Fashion, Mobile ,PayPal_Pay_Later,192,79010,16,943,29535,77,1,Low
18093,B490E495,2021-03-21 09:28:06,Pantry, Web ,PayPal_Pay_Later,306,73768,8,590,28578,99,1,Low
18094,0EE79598,2021-05-31 00:36:20,Pantry, Mobile ,PayPal_Pay_Later,300,37002,16,929,21312,97,1,Low
18095,7A44A74B,2021-05-29 13:07:42,Travel, Web ,Debit_Card,3074,85437,18,1448,15719,54,2,Low
18096,072366AA,2021-04-24 22:19:07,Electronics, Mobile ,PayPal_Pay_Later,87,33299,20,458,13519,84,1,Medium
18097,58E52E9D,2021-04-02 02:11:42,Fashion, Mobile ,PayPal_Pay_Later,56,18512,19,233,26144,79,2,Medium
18098,30CE116C,2021-03-26 05:35:16,Pantry, Web ,Wallet,250,10616,16,7862,11836,54,1,Medium
18099,E4B9FA75,2021-05-13 16:06:38,Electronics, Web ,Netbanking,558,42492,10,5184,19947,45,1,High
18100,E58D8C28,2021-04-27 01:00:37,Electronics, Web ,Netbanking,340,63962,6,4857,16725,54,3,About_to_churn
18101,EF9D4518,2021-06-10 05:31:54,Website-services, Mobile ,PayPal_Pay_Later,102,65116,11,219,20909,95,1,About_to_churn
18102,83E6BC9C,2021-04-25 07:24:22,Fashion, Mobile ,PayPal_Pay_Later,180,32150,13,1699,27202,82,2,Low
18103,D9D2C4F6,2021-04-23 01:09:16,Fashion, Mobile ,PayPal_Pay_Later,214,23060,7,1180,13362,88,1,Medium
18104,D725ABD8,2021-03-26 17:53:31,Website-services, Mobile ,PayPal_Pay_Later,489,12886,10,1311,21230,92,1,About_to_churn
18105,DD13ED70,2021-05-28 23:28:27,Pantry, Web ,Wallet,246,13620,14,7358,11458,63,0,Low
18106,7315A64E,2021-05-16 01:03:40,Fashion, Mobile ,PayPal_Pay_Later,167,89230,8,559,24066,97,2,Low
18107,E36B3EDC,2021-03-07 04:03:43,Travel, Web ,PayPal_Credit_Card,1053,19374,38,17060,3633,11,4,Medium
18108,BEAADE43,2021-05-10 16:18:12,Pantry, Mobile ,Netbanking,234,35509,12,5477,17326,43,2,Low
18109,122ECCAE,2021-06-05 10:32:07,Fashion, Mobile ,PayPal_Pay_Later,100,89818,14,627,26868,92,2,Medium
18110,EC5CAD63,2021-03-18 01:01:22,Travel, Web ,PayPal_Credit_Card,1039,39063,32,22866,3661,18,3,High
18111,E446ECD5,2021-03-19 15:33:53,Website-services, Web ,Debit_Card,719,67382,9,1824,13544,60,3,Low
18112,4DBC19E3,2021-05-04 08:12:33,Website-services, Web ,Wallet,647,30798,15,5417,10307,62,1,Medium
18113,98D70897,2021-05-27 18:53:03,Travel, Web ,PayPal_Credit_Card,4304,41464,40,17880,3702,22,3,Medium
18114,F0F1BD3A,2021-04-16 23:02:03,Travel, Mobile ,PayPal_Credit_Card,3288,36811,51,42326,3467,11,6,High
18115,5D326C66,2021-03-09 06:10:15,Travel, Web ,Netbanking,1612,18249,2,5988,10198,47,1,About_to_churn
18116,24442AB2,2021-04-03 04:32:40,Fashion, Mobile ,PayPal_Pay_Later,135,22821,12,750,17213,81,2,About_to_churn
18117,F6691907,2021-06-02 19:35:36,Travel, Web ,PayPal_Credit_Card,2711,26015,54,18398,1833,13,6,High
18118,165B834B,2021-03-19 01:37:50,Website-services, Mobile ,PayPal_Pay_Later,136,83033,20,208,18055,95,1,Medium
18119,590E073B,2021-04-24 21:42:29,Travel, Web ,PayPal_Cobrand_Card,3760,89883,23,28109,2262,14,6,High
18120,10103490,2021-05-06 10:48:58,Travel, Mobile ,PayPal_Cobrand_Card,3588,43017,40,31451,2314,8,4,High
18121,8A38756F,2021-04-21 07:10:22,Electronics, Mobile ,PayPal_Pay_Later,821,38788,16,220,13645,100,1,Medium
18122,07E55E51,2021-05-04 09:20:41,Fashion, Mobile ,PayPal_Pay_Later,203,29343,3,1640,22870,100,2,Medium
18123,47870896,2021-03-18 23:00:36,Electronics, Web ,Netbanking,492,20514,12,5386,18795,59,3,Low
18124,CA7F4844,2021-03-21 00:42:33,Fashion, Web ,Netbanking,217,18512,8,1910,16122,54,1,About_to_churn
18125,AADC9BD4,2021-05-20 10:52:45,Website-services, Web ,PayPal_Pay_Later,155,51665,5,902,14732,99,1,Low
18126,30AB24EE,2021-04-18 08:39:09,Fashion, Mobile ,PayPal_Pay_Later,96,73302,2,1010,24963,79,1,Medium
18127,998483A4,2021-04-04 08:20:01,Website-services, Mobile ,Debit_Card,771,48133,12,1309,19470,56,2,Low
18128,4196B672,2021-04-11 02:08:03,Website-services, Web ,Netbanking,534,16101,11,3712,13792,51,1,High
18129,D8D8FB79,2021-05-25 17:47:15,Fashion, Web ,PayPal_Pay_Later,118,46192,17,311,29291,96,1,Low
18130,92F997E9,2021-03-05 03:02:59,Website-services, Web ,Netbanking,932,81176,3,4025,9397,63,1,Low
18131,37E51F0A,2021-03-22 14:21:38,Fashion, Mobile ,PayPal_Pay_Later,196,56829,10,1209,21803,96,1,Medium
18132,46D7355A,2021-04-02 12:56:24,Website-services, Web ,Wallet,502,60378,17,7840,9315,66,1,Medium
18133,B9F4B518,2021-06-03 07:08:41,Website-services, Mobile ,Debit_Card,812,57408,23,1042,23115,81,1,Medium
18134,3C8AF096,2021-04-16 10:05:34,Website-services, Mobile ,PayPal_Pay_Later,822,49945,14,304,14843,86,1,Medium
18135,EB46456C,2021-03-09 18:08:37,Travel, Mobile ,Debit_Card,2868,76127,10,1550,22333,71,2,High
18136,4F882CCD,2021-04-23 08:27:34,Fashion, Mobile ,PayPal_Pay_Later,119,12559,11,283,26603,91,2,About_to_churn
18137,DAC111A1,2021-05-04 02:06:09,Website-services, Web ,Wallet,923,41507,18,4931,10371,69,0,Medium
18138,8AEA760D,2021-04-13 07:50:19,Website-services, Web ,Wallet,995,45520,15,5400,11768,63,0,Low
18139,5F17209E,2021-04-10 02:13:42,Travel, Web ,Debit_Card,1520,37445,19,1220,15096,52,3,Medium
18140,64E04834,2021-06-09 06:49:56,Pantry, Web ,Wallet,399,39049,5,7179,9554,50,1,Medium
18141,770FD2EC,2021-03-03 06:09:05,Website-services, Web ,Wallet,304,13865,14,1851,9404,57,0,High
18142,8A5B9EF7,2021-03-09 18:07:18,Fashion, Mobile ,PayPal_Pay_Later,87,22777,19,874,14155,92,2,About_to_churn
18143,132C39AB,2021-05-27 22:22:16,Website-services, Web ,Wallet,292,66360,8,2648,9710,64,1,About_to_churn
18144,94572C71,2021-04-19 20:04:28,Fashion, Mobile ,PayPal_Pay_Later,54,36617,10,1118,15440,89,1,Low
18145,78039585,2021-05-15 22:27:26,Website-services, Mobile ,PayPal_Pay_Later,355,64666,12,1690,23432,82,2,About_to_churn
18146,99F2EC92,2021-06-08 04:09:11,Travel, Mobile ,PayPal_Cobrand_Card,1553,86910,29,14528,3085,10,6,Medium
18147,C307F2EE,2021-03-11 13:19:25,Travel, Web ,Debit_Card,2446,44632,13,1277,15670,67,2,About_to_churn
18148,91FFA48E,2021-06-01 10:58:10,Website-services, Web ,Netbanking,653,38048,14,3411,15389,47,1,Medium
18149,76C6BB08,2021-04-20 08:38:43,Travel, Mobile ,Debit_Card,2488,75041,23,1862,20376,62,1,Medium
18150,6C3F0033,2021-03-14 15:12:12,Travel, POS ,PayPal_Cobrand_Card,1821,46147,21,14843,1812,5,4,Medium
18151,9B45D6F4,2021-05-20 13:30:47,Travel, Web ,PayPal_Credit_Card,4220,72375,55,21479,2452,12,4,High
18152,133C8AAD,2021-05-19 01:11:26,Pantry, Mobile ,PayPal_Pay_Later,180,32150,14,1729,22883,84,1,Medium
18153,C734D83B,2021-05-10 10:13:29,Fashion, Mobile ,PayPal_Pay_Later,131,11405,6,1774,27710,85,1,Low
18154,29603C50,2021-05-06 08:42:07,Fashion, Web ,Netbanking,244,53320,2,4855,17301,46,2,Medium
18155,0A468BDC,2021-06-04 08:26:37,Travel, Mobile ,PayPal_Credit_Card,2382,38739,49,10580,2013,16,3,Medium
18156,563FB8A2,2021-05-27 19:21:03,Fashion, Web ,PayPal_Pay_Later,218,10268,10,708,15270,98,2,Low
18157,0C044552,2021-03-13 03:49:18,Travel, Web ,PayPal_Credit_Card,1593,41842,39,34008,3952,13,3,Medium
18158,F8F1B5A9,2021-06-02 17:54:33,Travel, Mobile ,PayPal_Credit_Card,2360,40532,34,31315,1816,22,5,Medium
18159,E2567484,2021-04-08 01:51:54,Travel, Mobile ,Netbanking,1459,44632,3,1800,19850,48,2,Medium
18160,C3800C04,2021-04-06 17:44:37,Travel, Web ,PayPal_Credit_Card,3240,31394,41,30013,2464,20,3,High
18161,242D977F,2021-05-14 20:37:16,Travel, Web ,Debit_Card,1526,26023,1,1481,21816,84,3,Low
18162,5FB6D3A0,2021-05-02 09:49:42,Website-services, Web ,Netbanking,318,62532,9,2605,18861,61,1,Medium
18163,90B8D63B,2021-05-19 22:28:51,Pantry, Mobile ,PayPal_Pay_Later,321,39063,13,619,24709,79,2,Medium
18164,E16EF7D7,2021-03-09 17:18:54,Website-services, Web ,Debit_Card,941,34264,22,1781,14094,81,3,Medium
18165,5FA56B9B,2021-04-13 19:36:24,Travel, Mobile ,PayPal_Credit_Card,3753,51006,59,13451,3276,19,6,Medium
18166,DB7097DF,2021-03-31 05:03:44,Fashion, Web ,PayPal_Pay_Later,208,41203,7,851,25118,98,1,Low
18167,F739E869,2021-04-25 09:10:28,Website-services, Web ,Debit_Card,655,89818,16,1169,22493,56,2,Medium
18168,5548E4ED,2021-04-19 11:39:08,Travel, Mobile ,PayPal_Credit_Card,1484,33895,58,37417,2335,17,6,Medium
18169,276458C2,2021-04-08 07:10:25,Pantry, Web ,Netbanking,222,57099,11,1812,14658,43,1,Low
18170,4DC77175,2021-05-01 10:17:59,Website-services, Mobile ,PayPal_Pay_Later,191,70347,6,1131,24324,81,2,About_to_churn
18171,208AB30A,2021-05-17 06:19:16,Pantry, Web ,PayPal_Pay_Later,261,56119,9,1257,22124,88,1,Medium
18172,0DFB1569,2021-05-13 13:39:57,Website-services, Web ,Wallet,927,23967,12,2952,10837,65,1,About_to_churn
18173,C0D50492,2021-03-25 00:37:50,Website-services, Mobile ,PayPal_Pay_Later,191,30798,20,800,16545,87,2,About_to_churn
18174,5EF03EC1,2021-03-25 06:18:21,Travel, Web ,Netbanking,2177,38739,10,4448,16482,56,2,Medium
18175,1266962C,2021-04-14 21:21:17,Travel, POS ,PayPal_Cobrand_Card,2857,22777,19,8298,2137,16,6,High
18176,B2F2D906,2021-04-04 02:02:59,Fashion, Mobile ,PayPal_Pay_Later,149,31925,18,1051,16970,82,2,Medium
18177,274CC4B9,2021-05-10 03:10:00,Travel, Mobile ,PayPal_Credit_Card,4328,57099,33,6476,3429,12,5,High
18178,DE028310,2021-05-26 03:35:47,Fashion, Mobile ,PayPal_Pay_Later,180,40034,16,228,18579,91,2,About_to_churn
18179,01207DF4,2021-06-02 06:27:10,Electronics, Mobile ,PayPal_Pay_Later,161,53874,4,446,27593,92,2,Medium
18180,379F59A7,2021-03-12 00:48:44,Travel, Web ,Netbanking,1250,87237,14,5421,18159,55,2,Medium
18181,788AE345,2021-04-09 00:34:07,Electronics, Web ,PayPal_Pay_Later,411,33334,8,779,21051,92,2,Low
18182,EAE2B970,2021-06-02 13:05:48,Fashion, Mobile ,PayPal_Pay_Later,217,31246,8,368,17893,92,1,Medium
18183,5B8169A9,2021-05-15 13:16:42,Website-services, Web ,Wallet,372,12430,6,3912,11245,57,1,Medium
18184,ADC3D061,2021-03-15 11:00:53,Website-services, Mobile ,PayPal_Pay_Later,986,26129,17,703,29889,76,1,Low
18185,7D6E9A44,2021-05-14 00:10:02,Electronics, Mobile ,PayPal_Cobrand_Card,1071,83898,26,15658,2726,18,7,Low
18186,59919A5A,2021-03-23 11:44:19,Travel, Web ,Debit_Card,2184,19374,12,1183,14706,72,2,Low
18187,73283398,2021-03-09 18:51:25,Fashion, Mobile ,PayPal_Pay_Later,94,77905,10,1275,18728,79,2,About_to_churn
18188,E4474575,2021-03-04 10:23:21,Website-services, Mobile ,PayPal_Pay_Later,389,89815,3,1374,16210,97,2,About_to_churn
18189,1C3D5632,2021-03-14 00:56:11,Electronics, Web ,PayPal_Pay_Later,468,19549,7,525,19420,76,1,About_to_churn
18190,50A9B14D,2021-03-06 19:28:43,Fashion, Web ,PayPal_Pay_Later,80,42492,20,504,25025,91,1,Medium
18191,71F0175E,2021-06-08 15:47:06,Fashion, Mobile ,PayPal_Pay_Later,109,84864,20,262,20191,95,1,About_to_churn
18192,22CFD78E,2021-04-22 08:42:10,Travel, Web ,Debit_Card,2634,86910,16,1457,13636,61,3,Medium
18193,061F289A,2021-04-10 04:09:02,Electronics, Web ,Netbanking,946,63192,11,2696,10949,62,1,Medium
18194,B7D5FA03,2021-04-28 14:38:44,Electronics, Web ,Wallet,783,62850,14,3658,11298,50,1,Medium
18195,4B2E9A70,2021-04-21 04:11:01,Website-services, Mobile ,Netbanking,413,84748,3,5612,13139,40,1,Medium
18196,7505AD6E,2021-06-04 11:38:48,Website-services, Web ,PayPal_Pay_Later,161,81176,19,1209,24377,90,1,Medium
18197,C055029D,2021-03-20 19:22:15,Travel, Web ,PayPal_Credit_Card,4965,64673,55,4373,3036,15,6,High
18198,2156111B,2021-04-20 19:08:06,Fashion, Web ,Netbanking,225,21662,8,2710,17338,51,3,Low
18199,BF56E593,2021-05-28 20:51:53,Pantry, Web ,PayPal_Pay_Later,38,70503,6,1559,27273,88,2,Medium
18200,82D1A5CA,2021-04-15 22:32:02,Fashion, Mobile ,PayPal_Pay_Later,133,31246,4,763,26711,86,1,Low
18201,7012715E,2021-03-09 18:04:56,Travel, Web ,PayPal_Credit_Card,1455,38680,40,17770,1496,22,3,High
18202,4A12E3F1,2021-04-11 01:01:45,Travel, Mobile ,PayPal_Credit_Card,1671,29184,40,5257,1560,11,6,High
18203,86E27859,2021-05-05 08:15:47,Travel, Web ,PayPal_Credit_Card,4214,24040,44,3560,2513,21,4,Medium
18204,897EB72E,2021-05-14 18:59:43,Fashion, Mobile ,PayPal_Pay_Later,176,65270,3,1428,21419,81,2,Medium
18205,93BA3880,2021-04-27 22:08:53,Fashion, Mobile ,PayPal_Pay_Later,63,60325,3,1115,17217,84,1,Low
18206,27F159FF,2021-03-28 16:39:42,Travel, Web ,PayPal_Credit_Card,4483,80196,60,9499,2106,20,5,High
18207,C0911C40,2021-04-25 20:30:54,Electronics, Web ,Wallet,752,38048,15,2677,10000,55,0,Medium
18208,B3212B6B,2021-03-17 02:08:30,Website-services, Web ,Debit_Card,650,84748,15,1537,12780,66,3,Medium
18209,D9888D5D,2021-04-28 17:57:14,Travel, Mobile ,PayPal_Cobrand_Card,2526,67430,31,5542,2227,9,5,Low
18210,D10F3049,2021-03-23 00:18:37,Fashion, Mobile ,PayPal_Pay_Later,163,16579,6,515,25559,100,2,About_to_churn
18211,2D467359,2021-03-26 16:50:31,Travel, Mobile ,Debit_Card,3357,55469,13,1832,13618,50,3,Medium
18212,2A63222F,2021-05-30 03:23:16,Travel, POS ,PayPal_Cobrand_Card,3886,12559,23,24194,3048,5,7,Low
18213,6CEBC493,2021-05-10 06:16:30,Pantry, Mobile ,PayPal_Pay_Later,92,62789,14,395,26734,99,2,Low
18214,87FEBD81,2021-05-18 20:36:57,Website-services, Mobile ,PayPal_Pay_Later,905,37051,16,1086,17063,85,2,About_to_churn
18215,F857577A,2021-05-20 14:43:43,Fashion, Mobile ,PayPal_Pay_Later,103,89924,16,1036,18525,91,2,Medium
18216,28A8B1D8,2021-04-08 14:12:55,Fashion, Mobile ,PayPal_Pay_Later,178,84787,4,1064,29062,82,1,About_to_churn
18217,DB722513,2021-05-22 13:59:37,Electronics, Web ,PayPal_Pay_Later,150,21122,2,1718,22239,96,1,About_to_churn
18218,AE92179C,2021-03-31 13:01:40,Travel, Web ,Debit_Card,2539,79359,14,1783,21562,64,2,Low
18219,3183F2FA,2021-03-29 03:58:45,Website-services, Web ,PayPal_Pay_Later,590,67627,8,1651,15204,91,2,About_to_churn
18220,A110CF6B,2021-03-30 23:52:29,Fashion, Mobile ,PayPal_Pay_Later,73,37622,5,1158,17582,83,1,Low
18221,DFF7D014,2021-04-16 23:49:02,Pantry, Web ,PayPal_Pay_Later,122,60292,7,299,13342,83,1,Low
18222,48DE9A5A,2021-03-12 07:17:38,Fashion, Mobile ,PayPal_Pay_Later,182,21055,19,1130,23065,80,2,Medium
18223,863388CE,2021-05-07 09:35:50,Travel, Mobile ,Debit_Card,3821,34175,21,1822,17999,78,2,About_to_churn
18224,E6E2D42A,2021-04-13 06:36:53,Website-services, Mobile ,Debit_Card,814,86990,14,2331,17915,62,2,Low
18225,F79F2968,2021-04-20 19:29:53,Fashion, Web ,Netbanking,241,36477,13,2165,9709,65,1,High
18226,9F7E605F,2021-03-06 01:32:57,Website-services, Web ,PayPal_Pay_Later,862,56486,9,1231,20635,82,2,Low
18227,04842C8B,2021-04-24 04:36:59,Others, Web ,PayPal_Credit_Card,1822,78170,44,23601,1830,21,4,High
18228,AF836B1E,2021-03-01 13:11:04,Travel, Web ,Debit_Card,1321,39777,12,2246,16656,61,2,About_to_churn
18229,3A8424D1,2021-05-06 13:29:41,Others, Web ,Debit_Card,3997,72859,6,1042,16557,62,1,Medium
18230,897DB6BC,2021-04-07 00:07:13,Website-services, Web ,Debit_Card,656,13226,4,2239,13157,73,3,Low
18231,E2E9CA81,2021-05-23 08:34:16,Travel, Web ,PayPal_Credit_Card,4677,18419,56,11754,2096,19,6,High
18232,F9181560,2021-04-11 05:48:06,Electronics, Web ,Debit_Card,800,87602,22,2007,14265,77,1,Medium
18233,82063815,2021-03-11 21:23:37,Travel, Web ,PayPal_Credit_Card,1883,88650,32,6685,2287,16,5,Medium
18234,BE776C29,2021-03-02 10:04:02,Others, Web ,Debit_Card,3533,62880,2,1227,10079,56,2,Medium
18235,9A94D9E9,2021-05-14 22:07:21,Pantry, Web ,PayPal_Pay_Later,372,74534,11,246,24414,96,1,About_to_churn
18236,FDAF0333,2021-03-18 16:54:35,Travel, Mobile ,PayPal_Credit_Card,1783,75748,42,4478,2738,19,5,High
18237,C40C97DC,2021-04-17 05:31:16,Fashion, Web ,PayPal_Pay_Later,179,61040,18,727,15930,96,1,Low
18238,1A4ED21E,2021-04-07 21:31:51,Fashion, Mobile ,PayPal_Pay_Later,156,47147,20,785,18192,83,2,Low
18239,D14BFA91,2021-05-25 12:53:44,Travel, Web ,PayPal_Credit_Card,1197,66675,58,19766,4139,22,3,Medium
18240,576C1D94,2021-05-23 18:19:12,Travel, Mobile ,PayPal_Credit_Card,4799,87593,56,20334,1354,16,4,High
18241,BE0D245A,2021-05-25 03:17:28,Fashion, Mobile ,PayPal_Pay_Later,156,64666,10,1066,21784,78,1,Medium
18242,F234EDC2,2021-05-22 15:38:21,Pantry, Mobile ,PayPal_Pay_Later,178,30763,5,816,29419,92,2,Medium
18243,621D436F,2021-04-22 02:45:23,Fashion, Mobile ,PayPal_Pay_Later,216,50719,13,1532,20628,89,2,About_to_churn
18244,7BCA0D76,2021-04-09 23:30:35,Fashion, Web ,Wallet,247,35509,16,6593,10662,70,0,About_to_churn
18245,B435F56D,2021-05-08 21:57:24,Electronics, Web ,PayPal_Pay_Later,975,78374,4,994,15018,89,1,Medium
18246,8EFB8920,2021-05-13 12:15:50,Website-services, Web ,Wallet,653,38898,17,6153,10270,50,1,Medium
18247,3CA4865A,2021-03-07 10:42:36,Fashion, Web ,Netbanking,218,35916,4,2079,11236,51,1,Medium
18248,EAD3FA39,2021-04-04 13:58:17,Travel, POS ,PayPal_Cobrand_Card,2656,67504,40,27454,2522,7,4,Medium
18249,73B702B3,2021-06-06 09:44:26,Travel, Web ,Wallet,999,78991,15,7523,9287,61,1,Low
18250,C728579D,2021-03-11 11:26:24,Travel, POS ,PayPal_Cobrand_Card,2987,30798,20,23054,3130,8,4,Medium
18251,CB39E3FE,2021-04-23 04:52:39,Website-services, Web ,Wallet,729,33259,17,7039,11383,51,0,About_to_churn
18252,E602D396,2021-04-30 05:36:13,Electronics, Web ,Debit_Card,944,48768,18,2114,13196,51,2,Low
18253,BFC67564,2021-04-18 22:09:37,Travel, Mobile ,PayPal_Credit_Card,4268,23967,53,17771,2248,20,5,Medium
18254,D7B3C92E,2021-03-19 02:54:28,Travel, POS ,PayPal_Cobrand_Card,3378,40532,32,21792,2322,5,4,Medium
18255,ABD34594,2021-03-24 12:49:28,Travel, Web ,Netbanking,2090,62862,6,5311,19752,50,1,Medium
18256,CC1863DE,2021-04-27 17:43:31,Travel, Mobile ,PayPal_Credit_Card,4589,29536,55,37791,1781,13,5,High
18257,A5578668,2021-05-03 21:31:34,Travel, Mobile ,PayPal_Credit_Card,2699,48437,32,11148,2329,15,4,High
18258,25F8899E,2021-03-04 05:52:29,Fashion, Mobile ,PayPal_Pay_Later,178,79378,4,1085,15606,83,1,Low
18259,42D5D6FA,2021-03-21 03:20:54,Travel, Web ,Debit_Card,2950,36051,21,1821,17428,74,3,Medium
18260,B43D524B,2021-03-26 00:37:09,Fashion, Mobile ,PayPal_Pay_Later,101,79779,15,1793,13914,99,1,Low
18261,D6B4560F,2021-06-08 19:20:23,Electronics, Web ,Wallet,858,63539,9,3019,9145,57,0,High
18262,0D823B34,2021-04-03 23:31:38,Travel, Web ,PayPal_Credit_Card,4506,37021,60,33663,3105,20,6,Medium
18263,60247AAF,2021-03-16 12:33:54,Website-services, Web ,Wallet,378,89230,10,6874,11490,53,0,High
18264,D8C88075,2021-05-15 08:16:53,Travel, Web ,Debit_Card,3257,22691,18,1404,20359,57,2,Medium
18265,E4FD7E38,2021-03-15 22:46:30,Pantry, Mobile ,PayPal_Pay_Later,171,39016,12,1345,12074,82,1,Low
18266,A0281913,2021-04-02 01:41:20,Travel, Web ,PayPal_Credit_Card,2954,31394,35,28984,2298,17,5,High
18267,4DBEBDE1,2021-04-29 07:12:51,Website-services, Web ,Netbanking,833,85319,7,5130,16172,58,3,Medium
18268,6818FF6F,2021-04-07 04:33:33,Travel, Web ,Debit_Card,2666,47892,6,1769,15193,69,2,Medium
18269,9BF28CD4,2021-06-10 09:33:53,Travel, Web ,Wallet,852,76127,10,4435,11855,56,0,About_to_churn
18270,6A760622,2021-04-02 23:48:53,Travel, Mobile ,PayPal_Credit_Card,4545,82121,52,19333,3343,19,5,High
18271,B6AAB783,2021-04-05 03:18:56,Electronics, Web ,Netbanking,280,30019,4,4796,18727,60,3,Medium
18272,A6C96544,2021-05-11 22:57:14,Travel, Web ,PayPal_Credit_Card,3189,58375,59,24430,2584,22,5,Medium
18273,B9292DC2,2021-03-08 13:55:39,Travel, Mobile ,PayPal_Cobrand_Card,1304,25867,26,2656,2226,25,6,Medium
18274,74E12766,2021-03-22 14:51:38,Fashion, Mobile ,PayPal_Pay_Later,224,24627,19,1382,28302,89,1,Low
18275,EB26D77A,2021-04-26 02:42:14,Website-services, Mobile ,PayPal_Pay_Later,752,62532,16,714,24476,76,2,Medium
